品牌,能源类型,车系,车型,标题,价格,上牌地,puid,clue_id,详情页url,page,dt
比亚迪,纯电,比亚迪e5 , 300 豪华型,比亚迪e5 2016款 300 豪华型,4.60万,3015770666,120036142,https://www.guazi.com/Detail?clueId=120036142,23,2023/01/05
比亚迪,纯电,比亚迪 元新能源 , EV535 智联领潮型,比亚迪 元新能源 2019款 EV535 智联领潮型,7.75万,3015767226,120019623,https://www.guazi.com/Detail?clueId=120019623,23,2023/01/05
比亚迪,纯电,比亚迪 秦PLUS , EV 400KM 豪华型,比亚迪 秦PLUS 2021款 EV 400KM 豪华型,11.38万,3015766186,120016844,https://www.guazi.com/Detail?clueId=120016844,23,2023/01/05
比亚迪,纯电,比亚迪 元新能源 , EV535 智联领潮型,比亚迪 元新能源 2019款 EV535 智联领潮型,8.08万,3015752449,119953243,https://www.guazi.com/Detail?clueId=119953243,23,2023/01/05
比亚迪,纯电,比亚迪 海豚 , 405km 时尚版,比亚迪 海豚 2021款 405km 时尚版,11.98万,3015732351,119836473,https://www.guazi.com/Detail?clueId=119836473,24,2023/01/05
比亚迪,纯电,比亚迪 海豚 , 405km 时尚版,比亚迪 海豚 2021款 405km 时尚版,11.58万,3015731752,119858085,https://www.guazi.com/Detail?clueId=119858085,24,2023/01/05
比亚迪,纯电,比亚迪 宋新能源 , 宋EV300 尊贵型,比亚迪 宋新能源 2017款 宋EV300 尊贵型,7.23万,3015716739,119783494,https://www.guazi.com/Detail?clueId=119783494,24,2023/01/05
比亚迪,纯电,比亚迪 秦PLUS , EV 500KM 豪华型,比亚迪 秦PLUS 2021款 EV 500KM 豪华型,12.80万,3015714332,119778038,https://www.guazi.com/Detail?clueId=119778038,24,2023/01/05
比亚迪,纯电,比亚迪e2 , 标准续航版 智·舒适型,比亚迪e2 2019款 标准续航版 智·舒适型,7.18万,3015713201,119777550,https://www.guazi.com/Detail?clueId=119777550,24,2023/01/05
比亚迪,纯电,比亚迪 元Pro ,401KM 豪华型,比亚迪 元Pro 2021款401KM 豪华型,9.58万,3015707526,119749690,https://www.guazi.com/Detail?clueId=119749690,24,2023/01/05
比亚迪,纯电,比亚迪e5 , 300 豪华型,比亚迪e5 2016款 300 豪华型,4.78万,3015704552,119623851,https://www.guazi.com/Detail?clueId=119623851,24,2023/01/05
比亚迪,纯电,比亚迪e3 , 领畅版,比亚迪e3 2021款 领畅版,10.51万,3015701194,119718000,https://www.guazi.com/Detail?clueId=119718000,24,2023/01/05
比亚迪,纯电,比亚迪 汉 , EV 超长续航版尊贵型,比亚迪 汉 2020款 EV 超长续航版尊贵型,18.70万,3015685608,119645189,https://www.guazi.com/Detail?clueId=119645189,24,2023/01/05
比亚迪,纯电,比亚迪 汉 , EV 超长续航版尊贵型,比亚迪 汉 2020款 EV 超长续航版尊贵型,21.60万,3015676253,119602352,https://www.guazi.com/Detail?clueId=119602352,24,2023/01/05
比亚迪,纯电,比亚迪 秦新能源 , 高续航版 豪华型,比亚迪 秦新能源 2019款 高续航版 豪华型,8.67万,3015655719,119509594,https://www.guazi.com/Detail?clueId=119509594,24,2023/01/05
比亚迪,纯电,比亚迪e6 , 400 精英版,比亚迪e6 2016款 400 精英版,7.58万,3015649912,119442934,https://www.guazi.com/Detail?clueId=119442934,24,2023/01/05
比亚迪,纯电,比亚迪e1 , 悦版,比亚迪e1 2019款 悦版,4.56万,3015636638,119403951,https://www.guazi.com/Detail?clueId=119403951,24,2023/01/05
比亚迪,纯电,比亚迪 汉 , EV 四驱高性能版旗舰型,比亚迪 汉 2020款 EV 四驱高性能版旗舰型,22.60万,3015627841,119357589,https://www.guazi.com/Detail?clueId=119357589,24,2023/01/05
比亚迪,纯电,比亚迪e2 , 标准型,比亚迪e2 2021款 标准型,8.40万,3015626848,119363393,https://www.guazi.com/Detail?clueId=119363393,24,2023/01/05
比亚迪,纯电,比亚迪 汉 , EV 超长续航版豪华型,比亚迪 汉 2020款 EV 超长续航版豪华型,21.50万,3015619405,119330356,https://www.guazi.com/Detail?clueId=119330356,24,2023/01/05
比亚迪,纯电,比亚迪 汉 , EV 四驱高性能版旗舰型,比亚迪 汉 2020款 EV 四驱高性能版旗舰型,20.53万,3015593959,119183968,https://www.guazi.com/Detail?clueId=119183968,24,2023/01/05
比亚迪,纯电,比亚迪e2 , 升级版 标准续航版 标准型,比亚迪e2 2020款 升级版 标准续航版 标准型,7.60万,3015575110,119093094,https://www.guazi.com/Detail?clueId=119093094,24,2023/01/05
比亚迪,纯电,比亚迪 汉 , EV 四驱高性能版旗舰型,比亚迪 汉 2020款 EV 四驱高性能版旗舰型,19.60万,3015537758,118896567,https://www.guazi.com/Detail?clueId=118896567,24,2023/01/05
比亚迪,纯电,比亚迪 秦PLUS , EV 400KM 豪华型,比亚迪 秦PLUS 2021款 EV 400KM 豪华型,11.67万,3015478462,118663377,https://www.guazi.com/Detail?clueId=118663377,24,2023/01/05
比亚迪,纯电,比亚迪 汉 , EV 四驱高性能版旗舰型,比亚迪 汉 2020款 EV 四驱高性能版旗舰型,20.87万,3015436345,118456243,https://www.guazi.com/Detail?clueId=118456243,25,2023/01/05
比亚迪,纯电,比亚迪 汉 , EV 四驱高性能版旗舰型,比亚迪 汉 2020款 EV 四驱高性能版旗舰型,22.47万,3015348984,118119865,https://www.guazi.com/Detail?clueId=118119865,25,2023/01/05
比亚迪,纯电,比亚迪e2 , 领畅版,比亚迪e2 2021款 领畅版,11.28万,3015340517,118092229,https://www.guazi.com/Detail?clueId=118092229,25,2023/01/05
比亚迪,纯电,比亚迪 汉 , EV 超长续航版豪华型,比亚迪 汉 2020款 EV 超长续航版豪华型,20.70万,3016266355,122289239,https://www.guazi.com/Detail?clueId=122289239,25,2023/01/05
比亚迪,纯电,比亚迪e2 , 标准续航版 智·舒适型,比亚迪e2 2019款 标准续航版 智·舒适型,6.43万,3016008347,121126574,https://www.guazi.com/Detail?clueId=121126574,25,2023/01/05
比亚迪,纯电,比亚迪e6 , 精英版,比亚迪e6 2014款 精英版,4.99万,3016362864,122703704,https://www.guazi.com/Detail?clueId=122703704,25,2023/01/05
比亚迪,纯电,比亚迪 汉 , EV 超长续航版尊贵型,比亚迪 汉 2020款 EV 超长续航版尊贵型,17.50万,3016331342,122544461,https://www.guazi.com/Detail?clueId=122544461,25,2023/01/05
比亚迪,纯电,比亚迪 汉 , EV 四驱高性能版旗舰型,比亚迪 汉 2020款 EV 四驱高性能版旗舰型,20.24万,3016031221,121242616,https://www.guazi.com/Detail?clueId=121242616,25,2023/01/05
比亚迪,纯电,比亚迪 汉 , EV 四驱高性能版旗舰型,比亚迪 汉 2020款 EV 四驱高性能版旗舰型,18.70万,3016371519,122749000,https://www.guazi.com/Detail?clueId=122749000,25,2023/01/05
比亚迪,纯电,比亚迪e2 , 舒适型,比亚迪e2 2021款 舒适型,7.98万,3016357256,122673501,https://www.guazi.com/Detail?clueId=122673501,25,2023/01/05
比亚迪,纯电,比亚迪 秦新能源 , 秦EV450 智联尊尚型,比亚迪 秦新能源 2018款 秦EV450 智联尊尚型,7.60万,3016244397,122169563,https://www.guazi.com/Detail?clueId=122169563,25,2023/01/05
比亚迪,纯电,比亚迪e5 , 300 豪华型,比亚迪e5 2016款 300 豪华型,4.90万,3016217069,122067449,https://www.guazi.com/Detail?clueId=122067449,25,2023/01/05
比亚迪,纯电,比亚迪e5 , 300 豪华型,比亚迪e5 2016款 300 豪华型,4.49万,3015311331,117975969,https://www.guazi.com/Detail?clueId=117975969,25,2023/01/05
北汽新能源,纯电,北汽新能源EC3 , 灵动版,北汽新能源EC3 2019款 灵动版,4.80万,3016384409,122790014,https://www.guazi.com/Detail?clueId=122790014,1,2023/01/05
北汽新能源,纯电,北汽新能源EC3 , 灵动版,北汽新能源EC3 2019款 灵动版,4.98万,3016380990,122804408,https://www.guazi.com/Detail?clueId=122804408,1,2023/01/05
北汽新能源,纯电,北汽新能源EC5 , 新风版,北汽新能源EC5 2019款 新风版,7.50万,3016380239,122795957,https://www.guazi.com/Detail?clueId=122795957,1,2023/01/05
北汽新能源,纯电,北汽新能源 EV系列 , EV160 轻快版,北汽新能源 EV系列 2016款 EV160 轻快版,2.68万,3016380047,122792408,https://www.guazi.com/Detail?clueId=122792408,1,2023/01/05
北汽新能源,纯电,北汽新能源EC5 , 新风版,北汽新能源EC5 2019款 新风版,6.90万,3016379575,122793167,https://www.guazi.com/Detail?clueId=122793167,1,2023/01/05
北汽新能源,纯电,北汽新能源EX3 , R600 劲尚版,北汽新能源EX3 2019款 R600 劲尚版,9.55万,3016379166,122782556,https://www.guazi.com/Detail?clueId=122782556,1,2023/01/05
北汽新能源,纯电,北汽新能源 EV系列 , EV160 轻快版,北汽新能源 EV系列 2016款 EV160 轻快版,2.98万,3016374665,122749769,https://www.guazi.com/Detail?clueId=122749769,1,2023/01/05
北汽新能源,纯电,北汽新能源EC5 , 新尚版,北汽新能源EC5 2019款 新尚版,6.18万,3016373449,122758625,https://www.guazi.com/Detail?clueId=122758625,1,2023/01/05
北汽新能源,纯电,北汽新能源EC3 , 灵动版,北汽新能源EC3 2019款 灵动版,4.88万,3016371558,122747090,https://www.guazi.com/Detail?clueId=122747090,1,2023/01/05
北汽新能源,纯电,北汽新能源 EX系列 , EX360 新潮版,北汽新能源 EX系列 2018款 EX360 新潮版,5.38万,3016368349,122731831,https://www.guazi.com/Detail?clueId=122731831,1,2023/01/05
北汽新能源,纯电,北汽新能源 EX系列 , EX260 乐酷版,北汽新能源 EX系列 2017款 EX260 乐酷版,4.68万,3016368056,122730047,https://www.guazi.com/Detail?clueId=122730047,1,2023/01/05
北汽新能源,纯电,北汽新能源 EX系列 , EX360 新尚版,北汽新能源 EX系列 2018款 EX360 新尚版,5.54万,3016366302,122703701,https://www.guazi.com/Detail?clueId=122703701,1,2023/01/05
北汽新能源,纯电,北汽新能源 EX系列 , EX360 新潮版,北汽新能源 EX系列 2018款 EX360 新潮版,6.99万,3016365344,122707245,https://www.guazi.com/Detail?clueId=122707245,1,2023/01/05
北汽新能源,纯电,北汽新能源 EX系列 , EX360 新尚版,北汽新能源 EX系列 2018款 EX360 新尚版,4.75万,3016365026,122717265,https://www.guazi.com/Detail?clueId=122717265,1,2023/01/05
北汽新能源,纯电,北汽新能源 EX系列 , EX360 新尚版,北汽新能源 EX系列 2018款 EX360 新尚版,5.38万,3016362519,122701305,https://www.guazi.com/Detail?clueId=122701305,1,2023/01/05
北汽新能源,纯电,北汽新能源EC5 , 新尚版,北汽新能源EC5 2019款 新尚版,7.50万,3016361302,122628985,https://www.guazi.com/Detail?clueId=122628985,1,2023/01/05
北汽新能源,纯电,北汽新能源 EV系列 , EV200 轻快版,北汽新能源 EV系列 2015款 EV200 轻快版,2.98万,3016361200,122684958,https://www.guazi.com/Detail?clueId=122684958,1,2023/01/05
北汽新能源,纯电,北汽新能源 EX系列 , EX360 新尚版,北汽新能源 EX系列 2018款 EX360 新尚版,5.10万,3016360023,122686578,https://www.guazi.com/Detail?clueId=122686578,1,2023/01/05
北汽新能源,纯电,北汽新能源EC5 , 新风版,北汽新能源EC5 2020款 新风版,6.69万,3016359408,122687112,https://www.guazi.com/Detail?clueId=122687112,1,2023/01/05
北汽新能源,纯电,ARCFOX极狐 极狐 阿尔法S(ARCFOX αS) , 708S+ 160kW,ARCFOX极狐 极狐 阿尔法S(ARCFOX αS) 2022款 708S+ 160kW,21.58万,3016359204,122686520,https://www.guazi.com/Detail?clueId=122686520,1,2023/01/05
北汽新能源,纯电,北汽新能源 EX系列 , EX360 新潮版,北汽新能源 EX系列 2018款 EX360 新潮版,5.21万,3016352948,122654388,https://www.guazi.com/Detail?clueId=122654388,2,2023/01/05
北汽新能源,纯电,北汽新能源 EU系列 , R500 智风版,北汽新能源 EU系列 2018款 R500 智风版,8.19万,3016352870,122655672,https://www.guazi.com/Detail?clueId=122655672,2,2023/01/05
北汽新能源,纯电,北汽新能源EU7 , 逸潮版,北汽新能源EU7 2019款 逸潮版,10.80万,3016346093,122607112,https://www.guazi.com/Detail?clueId=122607112,2,2023/01/05
北汽新能源,纯电,北汽新能源 EU系列 , EU260 乐途plus版,北汽新能源 EU系列 2016款 EU260 乐途plus版,4.01万,3016345720,122608698,https://www.guazi.com/Detail?clueId=122608698,2,2023/01/05
北汽新能源,纯电,北汽新能源 EU系列 , EU260 乐享版,北汽新能源 EU系列 2016款 EU260 乐享版,3.98万,3016345010,122605622,https://www.guazi.com/Detail?clueId=122605622,2,2023/01/05
北汽新能源,纯电,北汽新能源 EC系列 , EC180 灵秀版,北汽新能源 EC系列 2017款 EC180 灵秀版,2.89万,3016344452,122594792,https://www.guazi.com/Detail?clueId=122594792,2,2023/01/05
北汽新能源,纯电,北汽新能源 EV系列 , EV160 轻快版,北汽新能源 EV系列 2016款 EV160 轻快版,3.28万,3016341800,122593551,https://www.guazi.com/Detail?clueId=122593551,2,2023/01/05
北汽新能源,纯电,北汽新能源EX3 , R600 劲尚版,北汽新能源EX3 2019款 R600 劲尚版,8.68万,3016339242,122567293,https://www.guazi.com/Detail?clueId=122567293,2,2023/01/05
北汽新能源,纯电,北汽新能源 EU系列 , R500 智风版,北汽新能源 EU系列 2018款 R500 智风版,7.68万,3016339180,122575986,https://www.guazi.com/Detail?clueId=122575986,2,2023/01/05
北汽新能源,纯电,北汽新能源 EU系列 , R550 智潮版,北汽新能源 EU系列 2018款 R550 智潮版,7.54万,3016337236,122567203,https://www.guazi.com/Detail?clueId=122567203,2,2023/01/05
北汽新能源,纯电,北汽新能源 EC系列 , EC180 灵动版,北汽新能源 EC系列 2017款 EC180 灵动版,2.80万,3016336657,122563868,https://www.guazi.com/Detail?clueId=122563868,2,2023/01/05
北汽新能源,纯电,北汽新能源EX3 , R600 劲领版,北汽新能源EX3 2019款 R600 劲领版,9.60万,3016336333,122567278,https://www.guazi.com/Detail?clueId=122567278,2,2023/01/05
北汽新能源,纯电,北汽新能源EC5 , 新尚版,北汽新能源EC5 2019款 新尚版,5.98万,3016335016,122539944,https://www.guazi.com/Detail?clueId=122539944,2,2023/01/05
北汽新能源,纯电,北汽新能源 EV系列 , EV160 轻秀版,北汽新能源 EV系列 2015款 EV160 轻秀版,2.60万,3016330932,122540765,https://www.guazi.com/Detail?clueId=122540765,2,2023/01/05
北汽新能源,纯电,北汽新能源 EC系列 , EC220 经典版,北汽新能源 EC系列 2018款 EC220 经典版,3.15万,3016329261,122540725,https://www.guazi.com/Detail?clueId=122540725,2,2023/01/05
北汽新能源,纯电,北汽新能源 EC系列 , EC180 灵动版,北汽新能源 EC系列 2017款 EC180 灵动版,2.50万,3016327955,122530131,https://www.guazi.com/Detail?clueId=122530131,2,2023/01/05
北汽新能源,纯电,北汽新能源EC3 , 灵动版,北汽新能源EC3 2019款 灵动版,5.34万,3016327926,122530879,https://www.guazi.com/Detail?clueId=122530879,2,2023/01/05
北汽新能源,纯电,北汽新能源 EX系列 , EX260 乐酷版,北汽新能源 EX系列 2017款 EX260 乐酷版,4.26万,3016322481,122512154,https://www.guazi.com/Detail?clueId=122512154,2,2023/01/05
北汽新能源,纯电,北汽新能源 EC系列 , 灵动版,北汽新能源 EC系列 2018款 灵动版,4.75万,3016320723,122501894,https://www.guazi.com/Detail?clueId=122501894,2,2023/01/05
北汽新能源,纯电,北汽新能源 EC系列 , EC200 灵秀版,北汽新能源 EC系列 2017款 EC200 灵秀版,3.03万,3016320320,122436743,https://www.guazi.com/Detail?clueId=122436743,2,2023/01/05
北汽新能源,纯电,北汽新能源 EX系列 , EX360 新尚版,北汽新能源 EX系列 2018款 EX360 新尚版,4.89万,3016318817,122498477,https://www.guazi.com/Detail?clueId=122498477,3,2023/01/05
北汽新能源,纯电,北汽新能源 EC系列 , EC200 灵动版,北汽新能源 EC系列 2017款 EC200 灵动版,3.08万,3016318342,122485882,https://www.guazi.com/Detail?clueId=122485882,3,2023/01/05
北汽新能源,纯电,北汽新能源EU7 , 逸风版,北汽新能源EU7 2019款 逸风版,9.70万,3016316370,122486216,https://www.guazi.com/Detail?clueId=122486216,3,2023/01/05
北汽新能源,纯电,北汽新能源 EX系列 , EX200 乐酷版,北汽新能源 EX系列 2016款 EX200 乐酷版,3.95万,3016315438,122479412,https://www.guazi.com/Detail?clueId=122479412,3,2023/01/05
北汽新能源,纯电,北汽新能源 EC系列 , EC220 标准版,北汽新能源 EC系列 2018款 EC220 标准版,2.95万,3016315324,122478771,https://www.guazi.com/Detail?clueId=122478771,3,2023/01/05
北汽新能源,纯电,ARCFOX极狐 极狐 阿尔法S(ARCFOX αS) , 708S+,ARCFOX极狐 极狐 阿尔法S(ARCFOX αS) 2021款 708S+,19.88万,3016312766,122470949,https://www.guazi.com/Detail?clueId=122470949,3,2023/01/05
北汽新能源,纯电,北汽新能源EC3 , 灵动版,北汽新能源EC3 2019款 灵动版,4.58万,3016312403,122461946,https://www.guazi.com/Detail?clueId=122461946,3,2023/01/05
北汽新能源,纯电,北汽新能源 EC系列 , EC200 灵动版,北汽新能源 EC系列 2017款 EC200 灵动版,2.85万,3016297502,122402868,https://www.guazi.com/Detail?clueId=122402868,3,2023/01/05
北汽新能源,纯电,北汽新能源 EC系列 , EC180 灵动版,北汽新能源 EC系列 2017款 EC180 灵动版,2.77万,3016296454,122401780,https://www.guazi.com/Detail?clueId=122401780,3,2023/01/05
北汽新能源,纯电,北汽新能源 EX系列 , EX360 新尚版,北汽新能源 EX系列 2018款 EX360 新尚版,4.75万,3016294024,122397879,https://www.guazi.com/Detail?clueId=122397879,3,2023/01/05
北汽新能源,纯电,北汽新能源 EC系列 , EC180 灵秀版,北汽新能源 EC系列 2017款 EC180 灵秀版,2.55万,3016285622,122350733,https://www.guazi.com/Detail?clueId=122350733,3,2023/01/05
北汽新能源,纯电,北汽新能源 EC系列 , EC180 灵秀版,北汽新能源 EC系列 2017款 EC180 灵秀版,2.58万,3016284957,122365988,https://www.guazi.com/Detail?clueId=122365988,3,2023/01/05
北汽新能源,纯电,北汽新能源 EC系列 , EC220 经典版,北汽新能源 EC系列 2018款 EC220 经典版,3.15万,3016281793,122347052,https://www.guazi.com/Detail?clueId=122347052,3,2023/01/05
北汽新能源,纯电,北汽新能源 EX系列 , EX360 新尚版,北汽新能源 EX系列 2018款 EX360 新尚版,5.48万,3016277094,122319462,https://www.guazi.com/Detail?clueId=122319462,3,2023/01/05
北汽新能源,纯电,北汽新能源EC5 , 新风版,北汽新能源EC5 2019款 新风版,6.28万,3016273048,122317504,https://www.guazi.com/Detail?clueId=122317504,3,2023/01/05
北汽新能源,纯电,北汽新能源 EX系列 , EX360 新尚版,北汽新能源 EX系列 2018款 EX360 新尚版,5.28万,3016272468,122316576,https://www.guazi.com/Detail?clueId=122316576,3,2023/01/05
北汽新能源,纯电,北汽新能源 EX系列 , EX360 新尚版,北汽新能源 EX系列 2018款 EX360 新尚版,5.47万,3016272347,122315208,https://www.guazi.com/Detail?clueId=122315208,3,2023/01/05
北汽新能源,纯电,北汽新能源 EX系列 , EX360 新尚版,北汽新能源 EX系列 2018款 EX360 新尚版,4.50万,3016267176,122290379,https://www.guazi.com/Detail?clueId=122290379,3,2023/01/05
北汽新能源,纯电,北汽新能源EX3 , R600 劲风版,北汽新能源EX3 2019款 R600 劲风版,8.20万,3016264773,122279607,https://www.guazi.com/Detail?clueId=122279607,3,2023/01/05
北汽新能源,纯电,北汽新能源 EU系列 , R550 智潮版,北汽新能源 EU系列 2018款 R550 智潮版,8.45万,3016263052,122250215,https://www.guazi.com/Detail?clueId=122250215,3,2023/01/05
北汽新能源,纯电,北汽新能源 EU系列 , R500 智风版,北汽新能源 EU系列 2018款 R500 智风版,8.08万,3016262655,122265916,https://www.guazi.com/Detail?clueId=122265916,4,2023/01/05
北汽新能源,纯电,北汽新能源 EU系列 , EU400 乐享版,北汽新能源 EU系列 2017款 EU400 乐享版,5.75万,3016255134,122234696,https://www.guazi.com/Detail?clueId=122234696,4,2023/01/05
北汽新能源,纯电,北汽新能源 EX系列 , EX360 新潮版,北汽新能源 EX系列 2018款 EX360 新潮版,5.68万,3016245808,122172059,https://www.guazi.com/Detail?clueId=122172059,4,2023/01/05
北汽新能源,纯电,北汽新能源 EC系列 , 灵动版,北汽新能源 EC系列 2018款 灵动版,4.92万,3016241438,122151166,https://www.guazi.com/Detail?clueId=122151166,4,2023/01/05
北汽新能源,纯电,北汽新能源 EC系列 , EC180 灵秀版,北汽新能源 EC系列 2017款 EC180 灵秀版,2.46万,3016239741,122169054,https://www.guazi.com/Detail?clueId=122169054,4,2023/01/05
北汽新能源,纯电,北汽新能源 EU系列 , EU400 乐享版,北汽新能源 EU系列 2017款 EU400 乐享版,5.40万,3016239294,122154911,https://www.guazi.com/Detail?clueId=122154911,4,2023/01/05
北汽新能源,纯电,北汽新能源 EU系列 , R550 智潮版,北汽新能源 EU系列 2018款 R550 智潮版,9.18万,3016236960,122153459,https://www.guazi.com/Detail?clueId=122153459,4,2023/01/05
北汽新能源,纯电,北汽新能源EC3 , 灵动版,北汽新能源EC3 2019款 灵动版,5.10万,3016234590,122145891,https://www.guazi.com/Detail?clueId=122145891,4,2023/01/05
北汽新能源,纯电,北汽新能源 EC系列 , EC180 灵动版,北汽新能源 EC系列 2017款 EC180 灵动版,2.74万,3016232133,122127394,https://www.guazi.com/Detail?clueId=122127394,4,2023/01/05
北汽新能源,纯电,北汽新能源 EC系列 , EC180 灵动版,北汽新能源 EC系列 2017款 EC180 灵动版,3.19万,3016226201,122107851,https://www.guazi.com/Detail?clueId=122107851,4,2023/01/05
北汽新能源,纯电,北汽新能源 EC系列 , EC180 灵动版,北汽新能源 EC系列 2017款 EC180 灵动版,2.69万,3016218409,122064090,https://www.guazi.com/Detail?clueId=122064090,4,2023/01/05
北汽新能源,纯电,北汽新能源 EV系列 , EV160 轻快版,北汽新能源 EV系列 2016款 EV160 轻快版,2.65万,3016217165,122066937,https://www.guazi.com/Detail?clueId=122066937,4,2023/01/05
北汽新能源,纯电,北汽新能源 EU系列 , EU260 乐享版,北汽新能源 EU系列 2016款 EU260 乐享版,4.38万,3016215111,122049020,https://www.guazi.com/Detail?clueId=122049020,4,2023/01/05
北汽新能源,纯电,北汽新能源 EX系列 , EX360 新尚版,北汽新能源 EX系列 2018款 EX360 新尚版,5.35万,3016214845,121938354,https://www.guazi.com/Detail?clueId=121938354,4,2023/01/05
北汽新能源,纯电,北汽新能源 EV系列 , EV160 轻快版,北汽新能源 EV系列 2016款 EV160 轻快版,2.30万,3016213581,122049460,https://www.guazi.com/Detail?clueId=122049460,4,2023/01/05
北汽新能源,纯电,北汽新能源 EU系列 , EU400 乐享版,北汽新能源 EU系列 2017款 EU400 乐享版,6.25万,3016213222,122041273,https://www.guazi.com/Detail?clueId=122041273,4,2023/01/05
北汽新能源,纯电,北汽新能源 EV系列 , E150EV 经典版,北汽新能源 EV系列 2016款 E150EV 经典版,2.45万,3016210985,122040751,https://www.guazi.com/Detail?clueId=122040751,4,2023/01/05
北汽新能源,纯电,北汽新能源 EX系列 , EX360 新潮版,北汽新能源 EX系列 2018款 EX360 新潮版,5.24万,3016208603,122026753,https://www.guazi.com/Detail?clueId=122026753,4,2023/01/05
北汽新能源,纯电,北汽新能源EC5 , 新风版,北汽新能源EC5 2019款 新风版,6.30万,3016201817,121998942,https://www.guazi.com/Detail?clueId=121998942,4,2023/01/05
北汽新能源,纯电,北汽新能源 EC系列 , EC220 标准版,北汽新能源 EC系列 2018款 EC220 标准版,2.90万,3016200680,121979760,https://www.guazi.com/Detail?clueId=121979760,4,2023/01/05
北汽新能源,纯电,北汽新能源 EX系列 , EX260 乐酷版,北汽新能源 EX系列 2017款 EX260 乐酷版,4.25万,3016196713,121925264,https://www.guazi.com/Detail?clueId=121925264,5,2023/01/05
北汽新能源,纯电,北汽新能源 EV系列 , EV160 轻快版,北汽新能源 EV系列 2016款 EV160 轻快版,2.83万,3016196399,121966925,https://www.guazi.com/Detail?clueId=121966925,5,2023/01/05
北汽新能源,纯电,北汽新能源EX3 , R600 劲风版,北汽新能源EX3 2019款 R600 劲风版,8.60万,3016192493,121938744,https://www.guazi.com/Detail?clueId=121938744,5,2023/01/05
北汽新能源,纯电,北汽新能源 EX系列 , EX260 乐酷版,北汽新能源 EX系列 2017款 EX260 乐酷版,4.03万,3016191736,121939160,https://www.guazi.com/Detail?clueId=121939160,5,2023/01/05
北汽新能源,纯电,北汽新能源 EX系列 , EX360 新潮版,北汽新能源 EX系列 2018款 EX360 新潮版,5.20万,3016191727,121939243,https://www.guazi.com/Detail?clueId=121939243,5,2023/01/05
北汽新能源,纯电,北汽新能源EX5 , 悦尚版,北汽新能源EX5 2019款 悦尚版,11.77万,3016189808,121941311,https://www.guazi.com/Detail?clueId=121941311,5,2023/01/05
北汽新能源,纯电,北汽新能源 EV系列 , EV160 轻快版,北汽新能源 EV系列 2015款 EV160 轻快版,2.33万,3016184303,121919655,https://www.guazi.com/Detail?clueId=121919655,5,2023/01/05
北汽新能源,纯电,北汽新能源 EC系列 , EC200 灵秀版,北汽新能源 EC系列 2017款 EC200 灵秀版,3.35万,3016183584,121917440,https://www.guazi.com/Detail?clueId=121917440,5,2023/01/05
北汽新能源,纯电,北汽新能源EX3 , R600 劲尚版,北汽新能源EX3 2019款 R600 劲尚版,10.05万,3016178717,121895107,https://www.guazi.com/Detail?clueId=121895107,5,2023/01/05
北汽新能源,纯电,北汽新能源EX3 , R600 劲尚版,北汽新能源EX3 2019款 R600 劲尚版,7.78万,3016175850,121878556,https://www.guazi.com/Detail?clueId=121878556,5,2023/01/05
北汽新能源,纯电,ARCFOX极狐 ARCFOX αT , 四驱性能版 H,ARCFOX极狐 ARCFOX αT 2021款 四驱性能版 H,19.88万,3016167378,121840218,https://www.guazi.com/Detail?clueId=121840218,5,2023/01/05
北汽新能源,纯电,北汽新能源 EC系列 , EC180 灵动版,北汽新能源 EC系列 2017款 EC180 灵动版,2.98万,3016164364,121831267,https://www.guazi.com/Detail?clueId=121831267,5,2023/01/05
北汽新能源,纯电,北汽新能源 EU系列 , R500 智风版,北汽新能源 EU系列 2018款 R500 智风版,8.18万,3016163883,121814054,https://www.guazi.com/Detail?clueId=121814054,5,2023/01/05
北汽新能源,纯电,北汽新能源 EU系列 , 经典款 R550 智潮版,北汽新能源 EU系列 2020款 经典款 R550 智潮版,9.33万,3016153598,121778276,https://www.guazi.com/Detail?clueId=121778276,5,2023/01/05
北汽新能源,纯电,北汽新能源 EX系列 , EX360 新潮版,北汽新能源 EX系列 2018款 EX360 新潮版,5.68万,3016149499,121731494,https://www.guazi.com/Detail?clueId=121731494,5,2023/01/05
北汽新能源,纯电,北汽新能源 EC系列 , EC180 灵动版,北汽新能源 EC系列 2017款 EC180 灵动版,2.65万,3016140484,121713359,https://www.guazi.com/Detail?clueId=121713359,5,2023/01/05
北汽新能源,纯电,北汽新能源 EV系列 , EV160 轻快版,北汽新能源 EV系列 2016款 EV160 轻快版,2.54万,3016140495,121711871,https://www.guazi.com/Detail?clueId=121711871,5,2023/01/05
北汽新能源,纯电,北汽新能源 EC系列 , EC200 灵动版,北汽新能源 EC系列 2017款 EC200 灵动版,3.58万,3016130105,121673243,https://www.guazi.com/Detail?clueId=121673243,5,2023/01/05
北汽新能源,纯电,北汽新能源 EU系列 , EU260 乐享版,北汽新能源 EU系列 2017款 EU260 乐享版,4.03万,3016129476,121591373,https://www.guazi.com/Detail?clueId=121591373,5,2023/01/05
北汽新能源,纯电,北汽新能源EX3 , R600 劲尚版,北汽新能源EX3 2019款 R600 劲尚版,10.48万,3016121103,121585495,https://www.guazi.com/Detail?clueId=121585495,5,2023/01/05
