城市名,类型,车系id,车系名称,最低价,最高价,排名,本地销量,评论数,品牌名称,子品牌名称,价格区间,经销商价格
达州,纯电动,4499,五菱宏光MINIEV,3.28,7.28,1,28,495,五菱汽车,上汽通用五菱,3.28-7.28万,3.28-7.28万
达州,纯电动,5248,元PLUS,13.78,16.58,2,18,312,比亚迪,比亚迪,13.78-16.58万,13.78-16.58万
德阳,纯电动,4499,五菱宏光MINIEV,3.28,7.28,1,103,495,五菱汽车,上汽通用五菱,3.28-7.28万,3.28-7.28万
德阳,纯电动,5859,长安Lumin,4.89,6.39,2,46,28,长安,长安汽车,4.89-6.39万,4.89-6.39万
德阳,纯电动,4300,汉EV,21.48,32.98,3,32,1017,比亚迪,比亚迪,21.48-32.98万,21.48-32.98万
德阳,纯电动,3710,科莱威CLEVER,5.9999,5.9999,4,24,66,荣威,上汽集团,5.9999万,6.00万
德阳,纯电动,1101,小蚂蚁,7.39,9.4,5,22,188,奇瑞新能源,奇瑞新能源,7.39-9.40万,7.39-9.40万
德阳,纯电动,5343,问界M5,25.98,33.18,6,20,220,AITO,赛力斯汽车,25.98-33.18万,25.98-33.18万
德阳,纯电动,3049,秦Pro EV,14.99,20.49,7,18,29,比亚迪,比亚迪,14.99-20.49万,14.99-20.49万
德阳,纯电动,1820,秦EV,12.99,16.98,8,18,33,比亚迪,比亚迪,12.99-16.98万,12.99-16.98万
德阳,纯电动,5248,元PLUS,13.78,16.58,9,14,312,比亚迪,比亚迪,13.78-16.58万,13.78-16.58万
德阳,纯电动,5257,QQ冰淇淋,3.99,5.752,10,13,0,奇瑞新能源,奇瑞新能源,3.99-5.752万,3.99-5.75万
德阳,纯电动,4731,零跑C11,17.98,23.98,11,13,303,零跑汽车,零跑汽车,17.98-23.98万,17.98-23.98万
德阳,纯电动,4272,零跑T03,7.95,9.65,12,13,297,零跑汽车,零跑汽车,7.95-9.65万,7.95-9.65万
德阳,纯电动,5008,海豚,10.28,13.08,13,12,315,比亚迪,比亚迪,10.28-13.08万,10.28-13.08万
德阳,纯电动,4814,AION Y,13.76,18.98,14,12,294,埃安,广汽埃安新能源,13.76-18.98万,13.76-18.98万
德阳,纯电动,3275,哪吒U,12.38,20.18,15,12,154,哪吒汽车,合众汽车,12.38-20.18万,12.38-20.18万
德阳,纯电动,4629,哪吒V,7.99,12.38,16,11,192,哪吒汽车,合众汽车,7.99-12.38万,7.99-12.38万
德阳,纯电动,3351,启辰D60 EV,14.4775,17.88,17,11,9,启辰,东风日产启辰,14.4775-17.88万,14.47-17.87万
德州,纯电动,4499,五菱宏光MINIEV,3.28,7.28,1,179,495,五菱汽车,上汽通用五菱,3.28-7.28万,3.28-7.28万
德州,纯电动,1101,小蚂蚁,7.39,9.4,2,61,188,奇瑞新能源,奇瑞新能源,7.39-9.40万,7.14-9.40万
德州,纯电动,5859,长安Lumin,4.89,6.39,3,37,28,长安,长安汽车,4.89-6.39万,4.89-6.39万
德州,纯电动,5008,海豚,10.28,13.08,4,34,315,比亚迪,比亚迪,10.28-13.08万,10.28-13.08万
德州,纯电动,4629,哪吒V,7.99,12.38,5,32,192,哪吒汽车,合众汽车,7.99-12.38万,7.99-12.38万
德州,纯电动,3049,秦Pro EV,14.99,20.49,6,26,29,比亚迪,比亚迪,14.99-20.49万,14.49-19.99万
德州,纯电动,4819,思皓E10X,6.99,8.09,7,25,37,思皓,江汽集团,6.99-8.09万,6.99-8.09万
德州,纯电动,5257,QQ冰淇淋,3.99,5.752,8,24,51,奇瑞新能源,奇瑞新能源,3.99-5.752万,3.99-5.75万
德州,纯电动,5248,元PLUS,13.78,16.58,9,19,312,比亚迪,比亚迪,13.78-16.58万,13.78-16.58万
德州,纯电动,4300,汉EV,21.48,32.98,10,18,1017,比亚迪,比亚迪,21.48-32.98万,21.48-32.98万
德州,纯电动,5092,红旗E-QM5,12.28,23.98,11,16,16,红旗,一汽红旗,12.28-23.98万,12.28-23.98万
德州,纯电动,4586,ID.4 CROZZ,18.73,28.73,12,16,331,大众,一汽-大众,18.73-28.73万,18.73-28.73万
德州,纯电动,3455,比亚迪e2,9.58,15.08,13,15,106,比亚迪,比亚迪,9.58-15.08万,9.58-15.08万
德州,纯电动,4503,凌宝BOX,4.18,6.88,14,14,7,凌宝汽车,吉麦新能源,4.18-6.88万,4.18-6.88万
德州,纯电动,4944,朋克多多,3.78,4.58,15,13,5,朋克汽车,御捷新能源,3.78-4.58万,3.78-4.58万
德州,纯电动,4388,悦虎,6.78,8.18,16,12,5,大运,大运汽车,6.78-8.18万,6.78-8.18万
定西,纯电动,4499,五菱宏光MINIEV,3.28,7.28,1,28,495,五菱汽车,上汽通用五菱,3.28-7.28万,3.28-7.28万
定西,纯电动,5859,长安Lumin,4.89,6.39,2,12,28,长安,长安汽车,4.89-6.39万,4.89-6.39万
东营,纯电动,4629,哪吒V,7.99,12.38,1,51,192,哪吒汽车,合众汽车,7.99-12.38万,7.99-12.38万
东营,纯电动,5248,元PLUS,13.78,16.58,2,48,312,比亚迪,比亚迪,13.78-16.58万,13.78-16.58万
东营,纯电动,4499,五菱宏光MINIEV,3.28,7.28,3,48,495,五菱汽车,上汽通用五菱,3.28-7.28万,3.28-7.28万
东营,纯电动,5859,长安Lumin,4.89,6.39,4,38,28,长安,长安汽车,4.89-6.39万,4.89-6.39万
东营,纯电动,4540,宋PLUS EV,18.08,19.78,5,32,244,比亚迪,比亚迪,18.08-19.78万,18.08-19.78万
东营,纯电动,5008,海豚,10.28,13.08,6,28,315,比亚迪,比亚迪,10.28-13.08万,10.28-13.08万
东营,纯电动,1101,小蚂蚁,7.39,9.4,7,19,188,奇瑞新能源,奇瑞新能源,7.39-9.40万,7.14-9.40万
东营,纯电动,5817,几何E,8.68,10.38,8,16,21,几何汽车,几何汽车,8.68-10.38万,8.68-10.38万
东营,纯电动,4981,元Pro,9.28,11.28,9,15,124,比亚迪,比亚迪,9.28-11.28万,9.28-11.28万
东营,纯电动,4224,风光E1,6.78,7.38,10,15,0,东风风光,东风小康,6.78-7.38万,6.78-7.38万
东营,纯电动,5257,QQ冰淇淋,3.99,5.752,11,14,0,奇瑞新能源,奇瑞新能源,3.99-5.752万,3.99-5.75万
东营,纯电动,4300,汉EV,21.48,32.98,12,13,1017,比亚迪,比亚迪,21.48-32.98万,21.48-32.98万
东营,纯电动,3049,秦Pro EV,14.99,20.49,13,13,29,比亚迪,比亚迪,14.99-20.49万,14.99-20.49万
东营,纯电动,4819,思皓E10X,6.99,8.09,14,11,37,思皓,江汽集团,6.99-8.09万,6.99-8.09万
东营,纯电动,4814,AION Y,13.76,18.98,15,11,294,埃安,广汽埃安新能源,13.76-18.98万,13.76-18.98万
东营,纯电动,3275,哪吒U,12.38,20.18,16,11,154,哪吒汽车,合众汽车,12.38-20.18万,12.38-20.18万
鄂尔多斯,纯电动,4300,汉EV,21.48,32.98,1,46,1017,比亚迪,比亚迪,21.48-32.98万,21.48-32.98万
鄂尔多斯,纯电动,5248,元PLUS,13.78,16.58,2,45,312,比亚迪,比亚迪,13.78-16.58万,13.78-16.58万
鄂尔多斯,纯电动,5343,问界M5,25.98,33.18,3,34,220,AITO,赛力斯汽车,25.98-33.18万,25.98-33.18万
鄂尔多斯,纯电动,4540,宋PLUS EV,18.08,19.78,4,32,244,比亚迪,比亚迪,18.08-19.78万,18.08-19.78万
鄂尔多斯,纯电动,3049,秦Pro EV,14.99,20.49,5,28,29,比亚迪,比亚迪,14.99-20.49万,14.99-20.49万
鄂尔多斯,纯电动,4499,五菱宏光MINIEV,3.28,7.28,6,24,495,五菱汽车,上汽通用五菱,3.28-7.28万,3.28-7.28万
鄂尔多斯,纯电动,5817,几何E,8.68,10.38,7,16,21,几何汽车,几何汽车,8.68-10.38万,8.68-10.38万
鄂尔多斯,纯电动,3077,唐EV,27.98,33.98,8,15,104,比亚迪,比亚迪,27.98-33.98万,27.95-33.98万
鄂尔多斯,纯电动,5008,海豚,10.28,13.08,9,11,315,比亚迪,比亚迪,10.28-13.08万,10.28-13.08万
鄂尔多斯,纯电动,3710,科莱威CLEVER,5.9999,5.9999,10,11,66,荣威,上汽集团,5.9999万,6.00万
鄂州,纯电动,4224,风光E1,6.78,7.38,1,13,0,东风风光,东风小康,6.78-7.38万,6.78-7.38万
抚顺,纯电动,5248,元PLUS,13.78,16.58,1,12,312,比亚迪,比亚迪,13.78-16.58万,13.78-16.58万
佛山,纯电动,4363,Model Y,31.69,41.79,1,559,718,特斯拉,特斯拉中国,31.69-41.79万,31.69-41.79万
佛山,纯电动,4814,AION Y,13.76,18.98,2,496,294,埃安,广汽埃安新能源,13.76-18.98万,13.76-18.98万
佛山,纯电动,5015,ZEEKR 001,29.9,38.6,3,271,570,极氪,极氪,29.90-38.60万,29.90-38.60万
佛山,纯电动,3101,AION S,13.98,19.16,4,270,176,埃安,广汽埃安新能源,13.98-19.16万,13.98-19.16万
佛山,纯电动,3351,启辰D60 EV,14.4775,17.88,5,254,9,启辰,东风日产启辰,14.4775-17.88万,12.68-15.08万
佛山,纯电动,5008,海豚,10.28,13.08,6,246,315,比亚迪,比亚迪,10.28-13.08万,10.28-13.08万
佛山,纯电动,4499,五菱宏光MINIEV,3.28,7.28,7,219,495,五菱汽车,上汽通用五菱,3.28-7.28万,3.28-7.28万
佛山,纯电动,3049,秦Pro EV,14.99,20.49,8,205,29,比亚迪,比亚迪,14.99-20.49万,14.49-19.99万
佛山,纯电动,5248,元PLUS,13.78,16.58,9,198,312,比亚迪,比亚迪,13.78-16.58万,13.78-16.58万
佛山,纯电动,4731,零跑C11,17.98,23.98,10,166,303,零跑汽车,零跑汽车,17.98-23.98万,17.98-23.98万
佛山,纯电动,1655,东风风神E70,13.88,14.98,11,146,16,东风风神,东风乘用车,13.88-14.98万,13.88-14.98万
佛山,纯电动,4300,汉EV,21.48,32.98,12,117,1017,比亚迪,比亚迪,21.48-32.98万,21.48-32.98万
佛山,纯电动,3275,哪吒U,12.38,20.18,13,102,154,哪吒汽车,合众汽车,12.38-20.18万,12.38-20.18万
佛山,纯电动,4426,AION V,18.76,26.98,14,98,114,埃安,广汽埃安新能源,18.76-26.98万,18.76-26.98万
佛山,纯电动,4629,哪吒V,7.99,12.38,15,88,192,哪吒汽车,合众汽车,7.99-12.38万,7.99-12.38万
佛山,纯电动,3478,蔚来ET7,45.8,53.6,16,79,60,蔚来,蔚来,45.80-53.60万,44.67-52.34万
佛山,纯电动,4272,零跑T03,7.95,9.65,17,78,297,零跑汽车,零跑汽车,7.95-9.65万,7.95-9.65万
佛山,纯电动,3157,几何A,12.68,20.78,18,65,154,几何汽车,几何汽车,12.68-20.78万,12.38-20.78万
佛山,纯电动,3352,小鹏汽车P7,23.99,42.99,19,55,667,小鹏汽车,小鹏汽车,23.99-42.99万,23.99-42.99万
佛山,纯电动,4293,小海狮 EV,12.88,12.88,20,54,1,SRM鑫源,华晨鑫源新能源,12.88万,12.88万
佛山,纯电动,2843,蔚来ES6,36.8,55.4,21,54,501,蔚来,蔚来,36.80-55.40万,35.67-54.14万
佛山,纯电动,4961,ID.6 CROZZ,25.23,33.69,22,46,187,大众,一汽-大众,25.23-33.69万,24.73-33.69万
佛山,纯电动,3762,Model 3,29.0988,36.79,23,45,603,特斯拉,特斯拉中国,29.0988-36.79万,27.99-36.79万
佛山,纯电动,4586,ID.4 CROZZ,18.73,28.73,24,43,331,大众,一汽-大众,18.73-28.73万,18.73-28.73万
佛山,纯电动,5859,长安Lumin,4.89,6.39,25,39,28,长安,长安汽车,4.89-6.39万,4.88-6.38万
佛山,纯电动,5343,问界M5,25.98,33.18,26,36,220,AITO,赛力斯汽车,25.98-33.18万,25.98-33.18万
佛山,纯电动,4320,五菱荣光EV,13.58,13.91,27,36,6,五菱汽车,上汽通用五菱,13.58-13.91万,11.48-11.78万
佛山,纯电动,3455,比亚迪e2,9.58,15.08,28,36,106,比亚迪,比亚迪,9.58-15.08万,9.58-14.28万
佛山,纯电动,4635,欧拉好猫,12.99,17.1,29,34,235,欧拉,长城汽车,12.99-17.10万,12.99-17.10万
佛山,纯电动,4258,ID.4 X,18.9288,28.6288,30,34,255,大众,上汽大众,18.9288-28.6288万,18.92-28.33万
佛山,纯电动,5089,合创Z03,13.28,17.88,31,33,44,合创汽车,合创汽车,13.28-17.88万,13.28-17.88万
佛山,纯电动,4538,宝马iX3,39.99,43.99,32,32,237,宝马,华晨宝马,39.99-43.99万,33.53-36.88万
佛山,纯电动,4585,东风本田M-NV,14.98,15.98,33,30,17,思铭,东风本田,14.98-15.98万,13.98-14.98万
佛山,纯电动,5092,红旗E-QM5,12.28,23.98,34,28,16,红旗,一汽红旗,12.28-23.98万,12.28-23.98万
佛山,纯电动,5392,e:NP1 极湃1,17.5,21.8,35,27,2,本田,广汽本田,17.50-21.80万,15.50-19.80万
佛山,纯电动,4540,宋PLUS EV,18.08,19.78,36,26,244,比亚迪,比亚迪,18.08-19.78万,18.08-19.78万
佛山,纯电动,1616,蔚来ES8,47.8,65.6,37,24,212,蔚来,蔚来,47.80-65.60万,46.67-64.34万
佛山,纯电动,475,东风小康EC36,12.98,12.98,38,22,3,东风小康,东风小康,12.98万,9.98万
佛山,纯电动,4819,思皓E10X,6.99,8.09,39,21,37,思皓,江汽集团,6.99-8.09万,6.99-8.09万
佛山,纯电动,5151,枫叶60s,7.98,14.98,40,20,6,睿蓝汽车,睿蓝汽车,7.98-14.98万,7.98-8.98万
佛山,纯电动,5387,本田e:NS1,17.5,21.8,41,19,12,本田,东风本田,17.50-21.80万,17.49-21.79万
佛山,纯电动,1101,小蚂蚁,7.39,9.4,42,19,188,奇瑞新能源,奇瑞新能源,7.39-9.40万,7.39-9.40万
佛山,纯电动,1820,秦EV,12.99,16.98,43,17,33,比亚迪,比亚迪,12.99-16.98万,12.99-16.98万
佛山,纯电动,4760,岚图FREE,31.36,41.99,44,15,320,岚图,岚图汽车,31.36-41.99万,31.36-41.99万
佛山,纯电动,5257,QQ冰淇淋,3.99,5.752,45,14,51,奇瑞新能源,奇瑞新能源,3.99-5.752万,3.99-5.75万
佛山,纯电动,3077,唐EV,27.98,33.98,46,14,104,比亚迪,比亚迪,27.98-33.98万,27.95-33.98万
佛山,纯电动,5004,小鹏汽车P5,17.79,24.99,47,13,268,小鹏汽车,小鹏汽车,17.79-24.99万,17.79-24.99万
佛山,纯电动,5817,几何E,8.68,10.38,48,12,21,几何汽车,几何汽车,8.68-10.38万,8.48-10.18万
佛山,纯电动,4582,荣威i6 MAX EV,14.68,18.18,49,12,5,荣威,上汽集团,14.68-18.18万,14.68-18.18万
佛山,纯电动,4380,几何C,12.98,20.78,50,11,119,几何汽车,几何汽车,12.98-20.78万,12.68-20.78万
福州,纯电动,4363,Model Y,31.69,41.79,1,395,718,特斯拉,特斯拉中国,31.69-41.79万,31.69-41.79万
福州,纯电动,4861,奔腾NAT,14.58,16.48,2,208,2,奔腾,一汽奔腾,14.58-16.48万,14.58-16.48万
福州,纯电动,3049,秦Pro EV,14.99,20.49,3,192,29,比亚迪,比亚迪,14.99-20.49万,14.49-19.49万
福州,纯电动,1655,东风风神E70,13.88,14.98,4,188,16,东风风神,东风乘用车,13.88-14.98万,13.28-14.98万
福州,纯电动,5008,海豚,10.28,13.08,5,163,315,比亚迪,比亚迪,10.28-13.08万,10.28-13.08万
福州,纯电动,4499,五菱宏光MINIEV,3.28,7.28,6,154,495,五菱汽车,上汽通用五菱,3.28-7.28万,3.28-7.28万
福州,纯电动,1820,秦EV,12.99,16.98,7,118,33,比亚迪,比亚迪,12.99-16.98万,11.99-16.98万
福州,纯电动,5248,元PLUS,13.78,16.58,8,104,312,比亚迪,比亚迪,13.78-16.58万,13.78-16.58万
福州,纯电动,4814,AION Y,13.76,18.98,9,93,294,埃安,广汽埃安新能源,13.76-18.98万,13.76-18.98万
福州,纯电动,5015,ZEEKR 001,29.9,38.6,10,82,570,极氪,极氪,29.90-38.60万,29.90-38.60万
福州,纯电动,3157,几何A,12.68,20.78,11,80,154,几何汽车,几何汽车,12.68-20.78万,12.68-20.78万
福州,纯电动,3101,AION S,13.98,19.16,12,80,176,埃安,广汽埃安新能源,13.98-19.16万,13.98-19.16万
福州,纯电动,5343,问界M5,25.98,33.18,13,75,220,AITO,赛力斯汽车,25.98-33.18万,25.98-33.18万
福州,纯电动,5859,长安Lumin,4.89,6.39,14,66,28,长安,长安汽车,4.89-6.39万,4.89-6.39万
福州,纯电动,4300,汉EV,21.48,32.98,15,58,1017,比亚迪,比亚迪,21.48-32.98万,21.48-32.98万
福州,纯电动,1456,逸动EV,14.99,15.99,16,57,12,长安,长安汽车,14.99-15.99万,14.99-15.99万
福州,纯电动,4629,哪吒V,7.99,12.38,17,56,192,哪吒汽车,合众汽车,7.99-12.38万,7.99-12.38万
福州,纯电动,3762,Model 3,29.0988,36.79,18,56,603,特斯拉,特斯拉中国,29.0988-36.79万,27.99-36.79万
福州,纯电动,1101,小蚂蚁,7.39,9.4,19,54,188,奇瑞新能源,奇瑞新能源,7.39-9.40万,7.39-9.40万
福州,纯电动,3275,哪吒U,12.38,20.18,20,51,154,哪吒汽车,合众汽车,12.38-20.18万,12.38-20.18万
福州,纯电动,4540,宋PLUS EV,18.08,19.78,21,45,244,比亚迪,比亚迪,18.08-19.78万,18.08-19.78万
福州,纯电动,4731,零跑C11,17.98,23.98,22,44,303,零跑汽车,零跑汽车,17.98-23.98万,17.88-23.98万
福州,纯电动,5092,红旗E-QM5,12.28,23.98,23,39,16,红旗,一汽红旗,12.28-23.98万,12.28-23.98万
福州,纯电动,4582,荣威i6 MAX EV,14.68,18.18,24,39,5,荣威,上汽集团,14.68-18.18万,14.68-18.18万
福州,纯电动,4272,零跑T03,7.95,9.65,25,33,297,零跑汽车,零跑汽车,7.95-9.65万,7.75-9.45万
福州,纯电动,4258,ID.4 X,18.9288,28.6288,26,32,255,大众,上汽大众,18.9288-28.6288万,18.93-28.63万
福州,纯电动,735,帝豪EV,13.68,15.58,27,32,23,几何汽车,几何汽车,13.68-15.58万,13.68-15.58万
福州,纯电动,4819,思皓E10X,6.99,8.09,28,31,37,思皓,江汽集团,6.99-8.09万,6.99-8.09万
福州,纯电动,3478,蔚来ET7,45.8,53.6,29,30,60,蔚来,蔚来,45.80-53.60万,44.67-52.34万
福州,纯电动,4637,极狐 阿尔法S,22.38,42.99,30,29,161,ARCFOX极狐,北汽新能源,22.38-42.99万,22.38-42.99万
福州,纯电动,4426,AION V,18.76,26.98,31,28,114,埃安,广汽埃安新能源,18.76-26.98万,18.76-26.98万
福州,纯电动,5093,宝骏KiWi EV,7.78,10.28,32,26,99,宝骏,上汽通用五菱,7.78-10.28万,7.78-10.28万
福州,纯电动,3352,小鹏汽车P7,23.99,42.99,33,26,667,小鹏汽车,小鹏汽车,23.99-42.99万,23.99-42.99万
福州,纯电动,4635,欧拉好猫,12.99,17.1,34,23,235,欧拉,长城汽车,12.99-17.10万,12.99-17.10万
福州,纯电动,4380,几何C,12.98,20.78,35,23,119,几何汽车,几何汽车,12.98-20.78万,12.98-20.78万
福州,纯电动,5817,几何E,8.68,10.38,36,21,21,几何汽车,几何汽车,8.68-10.38万,8.68-10.38万
福州,纯电动,5151,枫叶60s,7.98,14.98,37,21,6,睿蓝汽车,睿蓝汽车,7.98-14.98万,7.98-14.98万
福州,纯电动,5004,小鹏汽车P5,17.79,24.99,38,21,268,小鹏汽车,小鹏汽车,17.79-24.99万,17.79-24.99万
福州,纯电动,3710,科莱威CLEVER,5.9999,5.9999,39,19,66,荣威,上汽集团,5.9999万,6.00万
福州,纯电动,3351,启辰D60 EV,14.4775,17.88,40,17,9,启辰,东风日产启辰,14.4775-17.88万,12.98-17.88万
福州,纯电动,3077,唐EV,27.98,33.98,41,17,104,比亚迪,比亚迪,27.98-33.98万,27.95-33.98万
福州,纯电动,5089,合创Z03,13.28,17.88,42,16,44,合创汽车,合创汽车,13.28-17.88万,13.28-17.88万
福州,纯电动,4894,ID.6 X,25.3288,33.8888,43,15,103,大众,上汽大众,25.3288-33.8888万,25.33-33.89万
福州,纯电动,2843,蔚来ES6,36.8,55.4,44,15,501,蔚来,蔚来,36.80-55.40万,35.67-54.14万
福州,纯电动,5152,威马E.5,16.01,19.01,45,14,46,威马汽车,威马汽车,16.01-19.01万,16.01-19.01万
福州,纯电动,4586,ID.4 CROZZ,18.73,28.73,46,14,331,大众,一汽-大众,18.73-28.73万,18.73-28.73万
福州,纯电动,3359,微蓝6,17.79,19.69,47,13,79,别克,上汽通用别克,17.79-19.69万,13.73-15.63万
福州,纯电动,2819,小鹏汽车G3,16.89,20.19,48,13,183,小鹏汽车,小鹏汽车,16.89-20.19万,16.89-20.19万
福州,纯电动,4638,比亚迪D1,15.78,16.78,49,12,17,比亚迪,比亚迪,15.78-16.78万,15.78-16.78万
福州,纯电动,4585,东风本田M-NV,14.98,15.98,50,12,17,思铭,东风本田,14.98-15.98万,12.98-13.98万
福州,纯电动,5217,大众ID.3,14.9888,18.5288,51,11,169,大众,上汽大众,14.9888-18.5288万,14.99-18.23万
福州,纯电动,4538,宝马iX3,39.99,43.99,52,11,237,宝马,华晨宝马,39.99-43.99万,33.48-36.85万
防城港,纯电动,4499,五菱宏光MINIEV,3.28,7.28,1,79,495,五菱汽车,上汽通用五菱,3.28-7.28万,3.28-7.28万
防城港,纯电动,5257,QQ冰淇淋,3.99,5.752,2,33,51,奇瑞新能源,奇瑞新能源,3.99-5.752万,3.99-5.75万
防城港,纯电动,5859,长安Lumin,4.89,6.39,3,22,28,长安,长安汽车,4.89-6.39万,4.89-6.39万
防城港,纯电动,4819,思皓E10X,6.99,8.09,4,15,37,思皓,江汽集团,6.99-8.09万,6.99-8.09万
阜新,纯电动,4499,五菱宏光MINIEV,3.28,7.28,1,42,495,五菱汽车,上汽通用五菱,3.28-7.28万,3.28-7.28万
阜阳,纯电动,4499,五菱宏光MINIEV,3.28,7.28,1,179,495,五菱汽车,上汽通用五菱,3.28-7.28万,3.28-7.28万
阜阳,纯电动,5257,QQ冰淇淋,3.99,5.752,2,150,51,奇瑞新能源,奇瑞新能源,3.99-5.752万,3.99-5.75万
阜阳,纯电动,5859,长安Lumin,4.89,6.39,3,112,28,长安,长安汽车,4.89-6.39万,4.89-6.39万
阜阳,纯电动,1101,小蚂蚁,7.39,9.4,4,109,188,奇瑞新能源,奇瑞新能源,7.39-9.40万,7.39-9.40万
阜阳,纯电动,4629,哪吒V,7.99,12.38,5,63,192,哪吒汽车,合众汽车,7.99-12.38万,7.99-12.38万
阜阳,纯电动,5248,元PLUS,13.78,16.58,6,56,312,比亚迪,比亚迪,13.78-16.58万,13.78-16.58万
阜阳,纯电动,5008,海豚,10.28,13.08,7,54,315,比亚迪,比亚迪,10.28-13.08万,10.28-13.08万
阜阳,纯电动,4819,思皓E10X,6.99,8.09,8,51,37,思皓,江汽集团,6.99-8.09万,6.99-8.09万
阜阳,纯电动,4224,风光E1,6.78,7.38,9,36,0,东风风光,东风小康,6.78-7.38万,6.77-7.37万
阜阳,纯电动,3710,科莱威CLEVER,5.9999,5.9999,10,35,66,荣威,上汽集团,5.9999万,6.00万
阜阳,纯电动,4300,汉EV,21.48,32.98,11,28,1017,比亚迪,比亚迪,21.48-32.98万,21.48-32.98万
阜阳,纯电动,1820,秦EV,12.99,16.98,12,27,33,比亚迪,比亚迪,12.99-16.98万,12.49-16.48万
阜阳,纯电动,4635,欧拉好猫,12.99,17.1,13,24,235,欧拉,长城汽车,12.99-17.10万,12.99-17.10万
阜阳,纯电动,4272,零跑T03,7.95,9.65,14,23,297,零跑汽车,零跑汽车,7.95-9.65万,7.95-9.65万
阜阳,纯电动,3049,秦Pro EV,14.99,20.49,15,22,29,比亚迪,比亚迪,14.99-20.49万,14.49-19.99万
阜阳,纯电动,3275,哪吒U,12.38,20.18,16,16,154,哪吒汽车,合众汽车,12.38-20.18万,12.38-20.18万
阜阳,纯电动,3101,AION S,13.98,19.16,17,16,176,埃安,广汽埃安新能源,13.98-19.16万,13.98-19.16万
阜阳,纯电动,5343,问界M5,25.98,33.18,18,13,220,AITO,赛力斯汽车,25.98-33.18万,25.98-33.18万
阜阳,纯电动,5817,几何E,8.68,10.38,19,12,21,几何汽车,几何汽车,8.68-10.38万,8.68-10.38万
阜阳,纯电动,4503,凌宝BOX,4.18,6.88,20,11,7,凌宝汽车,吉麦新能源,4.18-6.88万,4.18-6.88万
抚州,纯电动,4499,五菱宏光MINIEV,3.28,7.28,1,45,495,五菱汽车,上汽通用五菱,3.28-7.28万,3.23-7.23万
抚州,纯电动,735,帝豪EV,13.68,15.58,2,27,23,几何汽车,几何汽车,13.68-15.58万,13.68-15.58万
抚州,纯电动,5008,海豚,10.28,13.08,3,26,315,比亚迪,比亚迪,10.28-13.08万,10.28-13.08万
抚州,纯电动,5257,QQ冰淇淋,3.99,5.752,4,18,51,奇瑞新能源,奇瑞新能源,3.99-5.752万,3.99-5.75万
抚州,纯电动,4629,哪吒V,7.99,12.38,5,17,192,哪吒汽车,合众汽车,7.99-12.38万,7.99-12.38万
抚州,纯电动,5015,ZEEKR 001,29.9,38.6,6,16,570,极氪,极氪,29.90-38.60万,29.90-38.60万
抚州,纯电动,1820,秦EV,12.99,16.98,7,14,33,比亚迪,比亚迪,12.99-16.98万,12.99-16.98万
抚州,纯电动,5248,元PLUS,13.78,16.58,8,13,312,比亚迪,比亚迪,13.78-16.58万,13.78-16.58万
抚州,纯电动,5859,长安Lumin,4.89,6.39,9,12,28,长安,长安汽车,4.89-6.39万,4.89-6.39万
广州,纯电动,4814,AION Y,13.76,18.98,1,1743,294,埃安,广汽埃安新能源,13.76-18.98万,13.76-18.98万
广州,纯电动,3101,AION S,13.98,19.16,2,1406,176,埃安,广汽埃安新能源,13.98-19.16万,13.98-19.16万
广州,纯电动,4363,Model Y,31.69,41.79,3,1268,718,特斯拉,特斯拉中国,31.69-41.79万,31.69-41.79万
广州,纯电动,3352,小鹏汽车P7,23.99,42.99,4,552,667,小鹏汽车,小鹏汽车,23.99-42.99万,23.99-42.99万
广州,纯电动,1655,东风风神E70,13.88,14.98,5,518,16,东风风神,东风乘用车,13.88-14.98万,13.27-14.98万
广州,纯电动,5015,ZEEKR 001,29.9,38.6,6,507,570,极氪,极氪,29.90-38.60万,29.90-38.60万
广州,纯电动,5850,骏行,15.98,15.98,7,423,0,国金汽车,国金汽车,15.98万,15.98万
广州,纯电动,4426,AION V,18.76,26.98,8,414,114,埃安,广汽埃安新能源,18.76-26.98万,18.76-26.98万
广州,纯电动,4300,汉EV,21.48,32.98,9,386,1017,比亚迪,比亚迪,21.48-32.98万,21.48-32.98万
广州,纯电动,5004,小鹏汽车P5,17.79,24.99,10,371,268,小鹏汽车,小鹏汽车,17.79-24.99万,17.79-24.99万
广州,纯电动,4499,五菱宏光MINIEV,3.28,7.28,11,351,495,五菱汽车,上汽通用五菱,3.28-7.28万,3.28-7.28万
广州,纯电动,3351,启辰D60 EV,14.4775,17.88,12,335,9,启辰,东风日产启辰,14.4775-17.88万,11.45-13.27万
广州,纯电动,5248,元PLUS,13.78,16.58,13,324,312,比亚迪,比亚迪,13.78-16.58万,13.78-16.58万
广州,纯电动,5008,海豚,10.28,13.08,14,316,315,比亚迪,比亚迪,10.28-13.08万,10.28-13.08万
广州,纯电动,3157,几何A,12.68,20.78,15,307,154,几何汽车,几何汽车,12.68-20.78万,12.68-17.58万
广州,纯电动,3049,秦Pro EV,14.99,20.49,16,250,29,比亚迪,比亚迪,14.99-20.49万,9.09-19.49万
广州,纯电动,4688,枫叶80v,8.98,15.98,17,191,5,睿蓝汽车,睿蓝汽车,8.98-15.98万,8.98-9.98万
广州,纯电动,3478,蔚来ET7,45.8,53.6,18,190,60,蔚来,蔚来,45.80-53.60万,44.67-52.34万
